H	2	1024	"2024-09-19 15:05:43"	60	6.26
0	0
1	1
2	2
3	1
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	1
14	2
15	20
16	40
17	49
18	88
19	141
20	203
21	305
22	394
23	460
24	508
25	486
26	499
27	555
28	482
29	509
30	491
31	542
32	572
33	535
34	608
35	594
36	622
37	581
38	471
39	485
40	675
41	973
42	902
43	702
44	560
45	533
46	603
47	641
48	680
49	711
50	616
51	687
52	739
53	677
54	680
55	713
56	648
57	670
58	720
59	617
60	643
61	667
62	698
63	667
64	649
65	603
66	658
67	644
68	650
69	596
70	664
71	683
72	685
73	689
74	693
75	697
76	750
77	745
78	771
79	792
80	866
81	841
82	905
83	902
84	925
85	921
86	909
87	851
88	883
89	848
90	848
91	864
92	833
93	806
94	771
95	704
96	757
97	717
98	680
99	618
100	695
101	668
102	740
103	745
104	758
105	753
106	699
107	714
108	680
109	631
110	634
111	589
112	653
113	643
114	605
115	632
116	636
117	607
118	605
119	596
120	609
121	625
122	614
123	574
124	572
125	547
126	604
127	566
128	543
129	538
130	550
131	528
132	612
133	558
134	587
135	599
136	532
137	607
138	555
139	559
140	556
141	518
142	522
143	479
144	523
145	517
146	509
147	523
148	516
149	554
150	540
151	525
152	494
153	506
154	515
155	565
156	549
157	507
158	516
159	499
160	502
161	533
162	521
163	528
164	529
165	533
166	508
167	508
168	532
169	472
170	500
171	484
172	499
173	461
174	456
175	523
176	497
177	477
178	529
179	506
180	511
181	492
182	496
183	477
184	520
185	499
186	532
187	475
188	477
189	500
190	493
191	493
192	500
193	490
194	459
195	515
196	504
197	473
198	521
199	506
200	514
201	487
202	539
203	514
204	527
205	479
206	509
207	515
208	511
209	489
210	507
211	516
212	507
213	537
214	508
215	493
216	495
217	528
218	535
219	502
220	505
221	519
222	559
223	519
224	502
225	493
226	512
227	552
228	518
229	576
230	568
231	566
232	523
233	540
234	535
235	553
236	546
237	526
238	557
239	532
240	517
241	540
242	539
243	534
244	569
245	557
246	512
247	565
248	536
249	578
250	548
251	522
252	501
253	470
254	518
255	530
256	511
257	553
258	480
259	537
260	515
261	544
262	541
263	541
264	576
265	549
266	513
267	552
268	578
269	524
270	509
271	595
272	590
273	531
274	523
275	567
276	521
277	554
278	522
279	576
280	570
281	575
282	600
283	549
284	572
285	571
286	578
287	609
288	610
289	555
290	569
291	606
292	614
293	552
294	626
295	626
296	609
297	603
298	584
299	606
300	598
301	582
302	647
303	635
304	595
305	619
306	587
307	655
308	648
309	599
310	607
311	642
312	656
313	609
314	579
315	631
316	606
317	587
318	610
319	584
320	652
321	590
322	630
323	580
324	578
325	594
326	515
327	546
328	568
329	581
330	549
331	525
332	545
333	524
334	545
335	528
336	483
337	500
338	548
339	506
340	467
341	559
342	439
343	431
344	456
345	481
346	466
347	439
348	436
349	486
350	417
351	431
352	387
353	428
354	442
355	415
356	432
357	420
358	436
359	436
360	422
361	424
362	422
363	421
364	397
365	384
366	391
367	442
368	459
369	408
370	468
371	431
372	427
373	454
374	434
375	431
376	385
377	426
378	449
379	439
380	427
381	444
382	478
383	457
384	526
385	470
386	552
387	562
388	615
389	620
390	662
391	689
392	738
393	747
394	892
395	912
396	982
397	973
398	995
399	1086
400	1172
401	1194
402	1208
403	1256
404	1260
405	1239
406	1230
407	1279
408	1200
409	1215
410	1193
411	1195
412	1211
413	1010
414	1018
415	889
416	908
417	824
418	724
419	712
420	621
421	567
422	543
423	558
424	487
425	410
426	400
427	359
428	362
429	337
430	317
431	292
432	303
433	317
434	304
435	301
436	335
437	338
438	342
439	361
440	376
441	438
442	447
443	444
444	546
445	538
446	611
447	671
448	708
449	753
450	782
451	803
452	833
453	891
454	917
455	988
456	993
457	927
458	978
459	986
460	946
461	961
462	949
463	902
464	941
465	815
466	819
467	804
468	726
469	667
470	673
471	560
472	507
473	448
474	484
475	394
476	384
477	339
478	343
479	258
480	235
481	206
482	200
483	201
484	181
485	150
486	139
487	107
488	126
489	127
490	125
491	112
492	112
493	88
494	94
495	85
496	86
497	84
498	69
499	63
500	67
501	70
502	85
503	73
504	64
505	72
506	61
507	78
508	63
509	71
510	70
511	63
512	75
513	65
514	48
515	74
516	64
517	44
518	57
519	75
520	66
521	57
522	53
523	64
524	59
525	60
526	57
527	58
528	71
529	55
530	40
531	53
532	62
533	41
534	40
535	49
536	49
537	59
538	64
539	43
540	53
541	67
542	59
543	48
544	48
545	40
546	58
547	52
548	55
549	35
550	43
551	53
552	47
553	36
554	48
555	43
556	49
557	51
558	59
559	55
560	50
561	42
562	56
563	41
564	39
565	40
566	46
567	51
568	56
569	55
570	45
571	45
572	48
573	43
574	40
575	46
576	38
577	36
578	37
579	45
580	53
581	52
582	40
583	39
584	46
585	56
586	43
587	41
588	36
589	51
590	31
591	32
592	42
593	34
594	50
595	49
596	42
597	39
598	50
599	33
600	37
601	38
602	40
603	37
604	42
605	38
606	48
607	56
608	37
609	45
610	44
611	37
612	40
613	30
614	29
615	36
616	47
617	38
618	26
619	43
620	46
621	39
622	37
623	35
624	34
625	35
626	30
627	35
628	47
629	45
630	32
631	32
632	33
633	38
634	32
635	41
636	39
637	29
638	42
639	42
640	46
641	27
642	52
643	42
644	29
645	30
646	39
647	29
648	28
649	40
650	31
651	43
652	42
653	34
654	31
655	46
656	28
657	38
658	41
659	36
660	29
661	36
662	28
663	26
664	39
665	39
666	36
667	40
668	30
669	38
670	38
671	39
672	40
673	28
674	36
675	27
676	25
677	26
678	48
679	24
680	33
681	31
682	40
683	41
684	27
685	39
686	21
687	30
688	27
689	30
690	36
691	29
692	32
693	20
694	43
695	38
696	35
697	25
698	33
699	37
700	27
701	31
702	30
703	32
704	40
705	29
706	32
707	31
708	33
709	29
710	30
711	24
712	34
713	30
714	26
715	31
716	23
717	18
718	33
719	29
720	26
721	22
722	34
723	24
724	40
725	30
726	26
727	28
728	23
729	29
730	36
731	18
732	25
733	29
734	29
735	37
736	24
737	30
738	31
739	26
740	35
741	31
742	34
743	30
744	25
745	24
746	26
747	21
748	23
749	33
750	25
751	32
752	22
753	30
754	31
755	26
756	35
757	32
758	27
759	35
760	36
761	34
762	30
763	19
764	27
765	21
766	26
767	28
768	28
769	17
770	35
771	23
772	27
773	21
774	26
775	15
776	34
777	25
778	24
779	21
780	20
781	24
782	23
783	9
784	14
785	14
786	22
787	20
788	23
789	21
790	16
791	18
792	14
793	13
794	17
795	18
796	14
797	13
798	10
799	10
800	12
801	14
802	11
803	13
804	10
805	17
806	11
807	9
808	6
809	13
810	10
811	15
812	14
813	9
814	9
815	11
816	6
817	8
818	13
819	8
820	8
821	11
822	11
823	9
824	11
825	16
826	8
827	13
828	11
829	12
830	10
831	11
832	19
833	15
834	20
835	18
836	14
837	13
838	16
839	16
840	30
841	20
842	19
843	21
844	22
845	22
846	24
847	26
848	25
849	21
850	27
851	37
852	35
853	30
854	28
855	12
856	28
857	29
858	25
859	23
860	31
861	31
862	29
863	20
864	17
865	30
866	28
867	24
868	27
869	20
870	13
871	21
872	14
873	30
874	25
875	16
876	17
877	19
878	16
879	15
880	13
881	8
882	12
883	8
884	8
885	8
886	12
887	4
888	10
889	13
890	7
891	5
892	8
893	3
894	8
895	2
896	5
897	5
898	2
899	0
900	1
901	2
902	6
903	3
904	4
905	4
906	2
907	3
908	0
909	2
910	0
911	2
912	2
913	5
914	3
915	3
916	2
917	0
918	1
919	1
920	2
921	4
922	1
923	4
924	3
925	4
926	1
927	1
928	2
929	1
930	0
931	1
932	2
933	1
934	0
935	0
936	0
937	1
938	2
939	2
940	2
941	4
942	1
943	0
944	1
945	0
946	1
947	1
948	0
949	1
950	1
951	2
952	2
953	2
954	1
955	1
956	1
957	1
958	2
959	1
960	4
961	1
962	0
963	1
964	2
965	2
966	1
967	1
968	0
969	0
970	1
971	2
972	0
973	2
974	1
975	0
976	1
977	0
978	0
979	0
980	0
981	1
982	1
983	0
984	1
985	0
986	1
987	3
988	0
989	0
990	1
991	4
992	1
993	1
994	2
995	1
996	1
997	0
998	0
999	1
1000	0
1001	0
1002	0
1003	0
1004	0
1005	2
1006	0
1007	0
1008	0
1009	0
1010	1
1011	0
1012	0
1013	0
1014	0
1015	1
1016	0
1017	1
1018	0
1019	1
1020	0
1021	0
1022	0
1023	0
