H	2	1024	"2024-09-19 16:36:45"	300	6.20
0	0
1	12
2	13
3	12
4	1
5	0
6	0
7	0
8	0
9	0
10	0
11	1
12	0
13	2
14	14
15	70
16	174
17	286
18	392
19	657
20	958
21	1465
22	2059
23	2320
24	2542
25	2463
26	2585
27	2466
28	2550
29	2684
30	2680
31	2655
32	2734
33	2833
34	2865
35	2873
36	3004
37	2762
38	2505
39	2366
40	2987
41	4740
42	4916
43	3971
44	3124
45	2737
46	2859
47	2969
48	3259
49	3270
50	3434
51	3518
52	3465
53	3608
54	3571
55	3395
56	3495
57	3445
58	3348
59	3355
60	3323
61	3252
62	3308
63	3245
64	3159
65	3218
66	3100
67	3246
68	3173
69	3236
70	3347
71	3399
72	3419
73	3408
74	3491
75	3478
76	3627
77	3840
78	4066
79	4011
80	4266
81	4472
82	4645
83	4603
84	4723
85	4610
86	4698
87	4532
88	4525
89	4280
90	4426
91	4194
92	4132
93	4013
94	4010
95	3731
96	3522
97	3434
98	3361
99	3236
100	3209
101	3328
102	3570
103	3597
104	3697
105	3636
106	3758
107	3492
108	3460
109	3287
110	3309
111	3113
112	3202
113	3092
114	3132
115	3143
116	3186
117	3091
118	3126
119	3077
120	3001
121	2975
122	2862
123	2948
124	2858
125	3064
126	2869
127	2806
128	2811
129	2824
130	2836
131	2617
132	2833
133	2799
134	2817
135	2790
136	2789
137	2744
138	2867
139	2631
140	2748
141	2667
142	2710
143	2620
144	2736
145	2666
146	2730
147	2684
148	2700
149	2649
150	2652
151	2666
152	2567
153	2593
154	2646
155	2649
156	2591
157	2676
158	2594
159	2655
160	2690
161	2587
162	2503
163	2563
164	2539
165	2640
166	2418
167	2614
168	2481
169	2540
170	2573
171	2434
172	2603
173	2582
174	2609
175	2611
176	2525
177	2516
178	2611
179	2529
180	2544
181	2544
182	2541
183	2523
184	2629
185	2565
186	2550
187	2430
188	2586
189	2630
190	2595
191	2407
192	2515
193	2463
194	2597
195	2338
196	2572
197	2501
198	2564
199	2517
200	2575
201	2519
202	2655
203	2560
204	2530
205	2494
206	2486
207	2452
208	2626
209	2514
210	2570
211	2459
212	2618
213	2598
214	2491
215	2503
216	2584
217	2543
218	2620
219	2618
220	2672
221	2674
222	2705
223	2657
224	2746
225	2616
226	2618
227	2659
228	2651
229	2656
230	2676
231	2687
232	2678
233	2671
234	2733
235	2765
236	2751
237	2771
238	2664
239	2778
240	2709
241	2631
242	2748
243	2632
244	2763
245	2679
246	2724
247	2700
248	2741
249	2580
250	2682
251	2638
252	2645
253	2785
254	2666
255	2700
256	2734
257	2708
258	2715
259	2746
260	2765
261	2684
262	2760
263	2778
264	2740
265	2763
266	2790
267	2762
268	2813
269	2772
270	2839
271	2881
272	2797
273	2765
274	2869
275	2814
276	2908
277	2868
278	2938
279	2882
280	2785
281	2926
282	2944
283	2957
284	2946
285	2912
286	3024
287	3006
288	3064
289	3021
290	3078
291	3054
292	3117
293	3008
294	3062
295	3030
296	3147
297	3096
298	2931
299	3103
300	3097
301	3177
302	3174
303	3096
304	3237
305	3108
306	3142
307	3112
308	3260
309	3138
310	3158
311	3117
312	3145
313	3154
314	3179
315	3200
316	3070
317	2932
318	3145
319	3025
320	2979
321	2927
322	2836
323	2859
324	2868
325	2779
326	2912
327	2693
328	2730
329	2671
330	2576
331	2619
332	2517
333	2464
334	2462
335	2420
336	2440
337	2416
338	2294
339	2407
340	2375
341	2270
342	2331
343	2255
344	2280
345	2265
346	2168
347	2236
348	2192
349	2120
350	2151
351	2193
352	2163
353	2201
354	2168
