"71"
"81"
"58"
"62"
"69"
"77"
"66"
"69"
"59"
"80"
"78"
"74"
"70"
"71"
"60"
"65"
"75"
"67"
"72"
"66"
"64"
"77"
"86"
"72"
"63"
"59"
"64"
"81"
"59"
"81"
"66"
"71"
"81"
"59"
"63"
"71"
"65"
"68"
"83"
"59"
"55"
"71"
"81"
"71"
"56"
"60"
"77"
"87"
"65"
"60"
"65"
"70"
"70"
"78"
"88"
"85"
"70"
"61"
"41"
"59"
"69"
"72"
"60"
"67"
"71"
"83"
"72"
"62"
"65"
"74"
"74"
"79"
"78"
"93"
"66"
"65"
"65"
"87"
"62"
"83"
"84"
"86"
"69"
"57"
"66"
"75"
"74"
"64"
"76"
"65"
"78"
"69"
"65"
"60"
"75"
"68"
"69"
"70"
"78"
"67"
"89"
"73"
"65"
"77"
"59"
"80"
"89"
"69"
"64"
"80"
"66"
"66"
"59"
"67"
"69"
"77"
"65"
"80"
"77"
"74"
"78"
"67"
"75"
"71"
"75"
"74"
"82"
"66"
"74"
"64"
"74"
"83"
"82"
"72"
"73"
"73"
"87"
"66"
"71"
"83"
"83"
"69"
"76"
"70"
"68"
"71"
"66"
"63"
"77"
"84"
"82"
"70"
"87"
"85"
"83"
"65"
"78"
"67"
"69"
"61"
"66"
"72"
"68"
"51"
"71"
"62"
"72"
"62"
"59"
"75"
"75"
"59"
"64"
"74"
"82"
"78"
"67"
"87"
"68"
"89"
"71"
"77"
"76"
"68"
"69"
"71"
"83"
"66"
"71"
"80"
"69"
"68"
"72"
"83"
"77"
"78"
"64"
"65"
"65"
"83"
